name,id,desc,type,access,val
"Zone1_HotGasValve_LowLimit_Signal_SetPoint",12108,"Zone 1 - Hot Gas Valve Low Signal Set Point (Comp_Sig)",REAL,RW,"5.00"
"Zone1_HotGasValve_SuctionPressureLowLimit_Signal_SetPoint",12109,"Zone 1 - Hot Gas Valve High Signal Set Point (Comp_Sig)",REAL,RW,"20.00"
"Zone1_HotGasValve_SuctionPressure_LowLimitSetPoint",12110,"Zone 1 - Suction Pressure Hot Gas Valve High Set Point",REAL,RW,"115.00"
"Zone1_HotGasValve_SuctionPressure_PID.CoolHeatMode",12111,"Zone 1 - Hot Gas Valve Suction Pressure PID Loop - FALSE: Cooling Mode, TRUE: Heating Mode",BOOL,RW,"0"
"Zone1_HotGasValve_SuctionPressure_PID.DeadBand",12112,"Zone 1 - Hot Gas Valve Suction Pressure PID Loop - Deadband centered on the set point",REAL,RW,"0.00"
"Zone1_HotGasValve_SuctionPressure_PID.DirRevMode",12113,"Zone 1 - Hot Gas Valve Suction Pressure PID Loop - FALSE: Direct Mode, TRUE: Reverse Mode",BOOL,RW,"1"
"Zone1_HotGasValve_SuctionPressure_PID.HighLim",12116,"Zone 1 - Hot Gas Valve Suction Pressure PID Loop - Maximum Output value",REAL,RW,"100.00"
"Zone1_HotGasValve_SuctionPressure_PID.ItermSet",12119,"Zone 1 - Hot Gas Valve Suction Pressure PID Loop - Set Integral term to a specific real value",BOOL,RW,"0"
"Zone1_HotGasValve_SuctionPressure_PID.ItermVal",12120,"Zone 1 - Hot Gas Valve Suction Pressure PID Loop - Integral term value to be set",REAL,RW,"0.00"
"Zone1_HotGasValve_SuctionPressure_PID.Kp",12121,"Zone 1 - Hot Gas Valve Suction Pressure PID Loop - Proportional gain (Kp=0)",REAL,RW,"0.30"
"Zone1_HotGasValve_SuctionPressure_PID.LowLim",12122,"Zone 1 - Hot Gas Valve Suction Pressure PID Loop - Minimum Output value",REAL,RW,"0.00"
"Zone1_HotGasValve_SuctionPressure_PID.ManMode",12123,"Zone 1 - Hot Gas Valve Suction Pressure PID Loop - Enable manual mode",BOOL,RW,"0"
"Zone1_HotGasValve_SuctionPressure_PID.ManOut",12124,"Zone 1 - Hot Gas Valve Suction Pressure PID Loop - Output value in manual mode",REAL,RW,"0.00"
"Zone1_HotGasValve_SuctionPressure_PID.Td",12128,"Zone 1 - Hot Gas Valve Suction Pressure PID Loop - Derivative time expressed in seconds",REAL,RW,"0.00"
"Zone1_HotGasValve_SuctionPressure_PID.Ti",12129,"Zone 1 - Hot Gas Valve Suction Pressure PID Loop - Integral time expressed in seconds",REAL,RW,"10.00"
"Zone1_HotGasValve_SuctionTempHighLimit_Signal_SetPoint",12130,"Zone 1 - Hot Gas Valve Low Signal Set Point (Comp_Sig)",REAL,RW,"5.00"
"Zone1_HotGasValve_SuctionTemp_HighLimitSetPoint",12131,"Zone 1 - Suction Temperature Hot Gas Valve Low Set Point",REAL,RW,"18.00"
"Zone1_HotGasValve_SuctionTemp_HighLimit_PID.CoolHeatMode",12132,"Zone 1 - Hot Gas Valve Suction Temperature PID Loop - FALSE: Cooling Mode, TRUE: Heating Mode",BOOL,RW,"0"
"Zone1_HotGasValve_SuctionTemp_HighLimit_PID.DeadBand",12133,"Zone 1 - Hot Gas Valve Suction Temperature PID Loop - Deadband centered on the set point",REAL,RW,"0.00"
"Zone1_HotGasValve_SuctionTemp_HighLimit_PID.DirRevMode",12134,"Zone 1 - Hot Gas Valve Suction Temperature PID Loop - FALSE: Direct Mode, TRUE: Reverse Mode",BOOL,RW,"1"
"Zone1_HotGasValve_SuctionTemp_HighLimit_PID.HighLim",12137,"Zone 1 - Hot Gas Valve Suction Temperature PID Loop - Maximum Output value",REAL,RW,"100.00"
"Zone1_HotGasValve_SuctionTemp_HighLimit_PID.ItermSet",12140,"Zone 1 - Hot Gas Valve Suction Temperature PID Loop - Set Integral term to a specific real value",BOOL,RW,"0"
"Zone1_HotGasValve_SuctionTemp_HighLimit_PID.ItermVal",12141,"Zone 1 - Hot Gas Valve Suction Temperature PID Loop - Integral term value to be set",REAL,RW,"0.00"
"Zone1_HotGasValve_SuctionTemp_HighLimit_PID.Kp",12142,"Zone 1 - Hot Gas Valve Suction Temperature PID Loop - Proportional gain (Kp=0)",REAL,RW,"0.30"
"Zone1_HotGasValve_SuctionTemp_HighLimit_PID.LowLim",12143,"Zone 1 - Hot Gas Valve Suction Temperature PID Loop - Minimum Output value",REAL,RW,"0.00"
"Zone1_HotGasValve_SuctionTemp_HighLimit_PID.ManMode",12144,"Zone 1 - Hot Gas Valve Suction Temperature PID Loop - Enable manual mode",BOOL,RW,"0"
"Zone1_HotGasValve_SuctionTemp_HighLimit_PID.ManOut",12145,"Zone 1 - Hot Gas Valve Suction Temperature PID Loop - Output value in manual mode",REAL,RW,"0.00"
"Zone1_HotGasValve_SuctionTemp_HighLimit_PID.Td",12149,"Zone 1 - Hot Gas Valve Suction Temperature PID Loop - Derivative time expressed in seconds",REAL,RW,"0.00"
"Zone1_HotGasValve_SuctionTemp_HighLimit_PID.Ti",12150,"Zone 1 - Hot Gas Valve Suction Temperature PID Loop - Integral time expressed in seconds",REAL,RW,"10.00"
"Zone1_RH1_Sensor.Actual",12151,"Zone 1 - Humidity Sensor 1",REAL,RW,"0.00"
"Zone1_RH1_Sensor.Manual",12152,"Zone 1 - Humidity Sensor 1",REAL,RW,"0.00"
"Zone1_RH1_Sensor.Select",12153,"Zone 1 - Humidity Sensor 1",BOOL,RW,"0"
"Zone1_RH1_Sensor.Val",12154,"Zone 1 - Humidity Sensor 1",REAL,RW,"0.00"
"Zone1_RH2_Sensor.Actual",12155,"Zone 1 - Humidity Sensor 2",REAL,RW,"0.00"
"Zone1_RH2_Sensor.Manual",12156,"Zone 1 - Humidity Sensor 2",REAL,RW,"0.00"
"Zone1_RH2_Sensor.Select",12157,"Zone 1 - Humidity Sensor 2",BOOL,RW,"0"
"Zone1_RH2_Sensor.Val",12158,"Zone 1 - Humidity Sensor 2",REAL,RW,"0.00"
"Zone1_RH_Alarm_Timer",12159,"Zone 1 - Humidity Alarm Timer",INT,RW,"300"
"Zone1_RH_High_Alarm_SetPoint",12160,"Zone 1 - Humidity High Alarm Set Point",REAL,RW,"90.00"
"Zone1_RH_Low_Alarm_SetPoint",12161,"Zone 1 - Humidity Low Alarm Set Point",REAL,RW,"30.00"
"Zone1_RH_Sensor.Actual",12162,"Zone 1 - Humidity Sensor",REAL,RW,"0.00"
"Zone1_RH_Sensor.Manual",12163,"Zone 1 - Humidity Sensor",REAL,RW,"0.00"
"Zone1_RH_Sensor.Select",12164,"Zone 1 - Humidity Sensor",BOOL,RW,"0"
"Zone1_RH_Sensor.Val",12165,"Zone 1 - Humidity Sensor",REAL,RW,"0.00"
"Zone1_RH_SetPoint",12166,"Zone 1 - Humidity Set Pont",REAL,RW,"50.00"
"Zone1_ReHeat_Boiler_Enable_Setpoint",12167,"Zone 1 - Reheat Boiler Enable Setpoint (% of Control Signal)",REAL,RW,"25.00"
"Zone1_ReHeat_ControlSignal.Manual",12169,"Zone 1 - ReHeat Control Signal",REAL,RW,"0.00"
"Zone1_ReHeat_ControlSignal.Select",12170,"Zone 1 - ReHeat Control Signal",BOOL,RW,"0"
"Zone1_ReHeat_ControlSignal.Val",12171,"Zone 1 - ReHeat Control Signal",REAL,RW,"0.00"
"Zone1_ReHeat_PID.CoolHeatMode",12172,"Zone 1 - ReHeat PID Loop - FALSE: Cooling Mode, TRUE: Heating Mode",BOOL,RW,"1"
"Zone1_ReHeat_PID.DeadBand",12173,"Zone 1 - ReHeat PID Loop - Deadband centered on the set point",REAL,RW,"0.00"
"Zone1_ReHeat_PID.DirRevMode",12174,"Zone 1 - ReHeat PID Loop - FALSE: Direct Mode, TRUE: Reverse Mode",BOOL,RW,"0"
"Zone1_ReHeat_PID.HighLim",12177,"Zone 1 - ReHeat PID Loop - Maximum Output value",REAL,RW,"100.00"
"Zone1_ReHeat_PID.ItermSet",12180,"Zone 1 - ReHeat PID Loop - Set Integral term to a specific real value",BOOL,RW,"0"
"Zone1_ReHeat_PID.ItermVal",12181,"Zone 1 - ReHeat PID Loop - Integral term value to be set",REAL,RW,"0.00"
"Zone1_ReHeat_PID.Kp",12182,"Zone 1 - ReHeat PID Loop - Proportional gain (Kp=0)",REAL,RW,"0.30"
"Zone1_ReHeat_PID.LowLim",12183,"Zone 1 - ReHeat PID Loop - Minimum Output value",REAL,RW,"0.00"
"Zone1_ReHeat_PID.ManMode",12184,"Zone 1 - ReHeat PID Loop - Enable manual mode",BOOL,RW,"0"
"Zone1_ReHeat_PID.ManOut",12185,"Zone 1 - ReHeat PID Loop - Output value in manual mode",REAL,RW,"0.00"
"Zone1_ReHeat_PID.Td",12189,"Zone 1 - ReHeat PID Loop - Derivative time expressed in seconds",REAL,RW,"0.00"
"Zone1_ReHeat_PID.Ti",12190,"Zone 1 - ReHeat PID Loop - Integral time expressed in seconds",REAL,RW,"10.00"
"Zone1_ReHeat_Pump_Enable.Manual",12192,"Zone 1 - ReHeating Pump Enable",BOOL,RW,"0"
"Zone1_ReHeat_Pump_Enable.Select",12193,"Zone 1 - ReHeating Pump Enable",BOOL,RW,"0"
"Zone1_ReHeat_Pump_Enable.Val",12194,"Zone 1 - ReHeating Pump Enable",BOOL,RW,"0"
"Zone1_ReHeat_Pump_SetPoint",12195,"Zone 1 - Reheat Pump Set Point",REAL,RW,"5.00"
"Zone1_ReHeat_TankAlarm.Manual",12197,"Zone 1 - ReHeat - Glycol Tank Alarm",BOOL,RW,"0"
"Zone1_ReHeat_TankAlarm.Select",12198,"Zone 1 - ReHeat - Glycol Tank Alarm",BOOL,RW,"0"
"Zone1_ReHeat_TankAlarm.Val",12199,"Zone 1 - ReHeat - Glycol Tank Alarm",BOOL,RW,"0"
"Zone1_Rm_Temp_High_SetPoint",12200,"Zone 1 - Room Air High Temp Set Point",REAL,RW,"22.00"
"Zone1_Rm_Temp_Low_SetPoint",12201,"Zone 1 - Room Air Low Temp Set Point",REAL,RW,"18.00"
"Zone1_SA_RH_Alarm_Timer",12202,"Zone 1 - Supply Air Humidity Alarm Timer",INT,RW,"60"
"Zone1_SA_RH_High_Alarm_SetPoint",12203,"Zone 1 - Supply Air Humidity High Alarm Set Point",REAL,RW,"90.00"
"Zone1_SA_RH_Low_Alarm_SetPoint",12204,"Zone 1 - Supply Air Humidity Low Alarm Set Point",REAL,RW,"30.00"
"Zone1_SA_RH_Sensor.Actual",12205,"Zone 1 - Supply Air Humidity Sensor",REAL,RW,"0.00"
"Zone1_SA_RH_Sensor.Manual",12206,"Zone 1 - Supply Air Humidity Sensor",REAL,RW,"0.00"
"Zone1_SA_RH_Sensor.Select",12207,"Zone 1 - Supply Air Humidity Sensor",BOOL,RW,"0"
"Zone1_SA_RH_Sensor.Val",12208,"Zone 1 - Supply Air Humidity Sensor",REAL,RW,"0.00"
"Zone1_SA_Temp_Alarm_Timer",12209,"Zone 1 - Supply Air Temperature Alarm Timer",INT,RW,"300"
"Zone1_SA_Temp_High_Alarm_SetPoint",12210,"Zone 1 - Supply Air Temperature High Alarm Set Point",REAL,RW,"27.00"
"Zone1_SA_Temp_High_SetPoint",12211,"Zone 1 - Discharge Air High Temp Set Point",REAL,RW,"22.00"
"Zone1_SA_Temp_Low_Alarm_SetPoint",12212,"Zone 1 - Supply Air Temperature Low Alarm Set Point",REAL,RW,"2.00"
"Zone1_SA_Temp_Low_Alarm_Timer",12213,"Zone 1 - Supply Air Temperature Low Alarm Timer",INT,RW,"60"
"Zone1_SA_Temp_Low_SetPoint",12214,"Zone 1 - Discharge Air Low Temp Set Point",REAL,RW,"19.00"
"Zone1_SA_Temp_Sensor.Actual",12215,"Zone 1 - Supply Air Temperature Sensor",REAL,R,"0.00"
"Zone1_SA_Temp_Sensor.Manual",12216,"Zone 1 - Supply Air Temperature Sensor",REAL,RW,"0.00"
"Zone1_SA_Temp_Sensor.Select",12217,"Zone 1 - Supply Air Temperature Sensor",BOOL,RW,"0"
"Zone1_SA_Temp_Sensor.Val",12218,"Zone 1 - Supply Air Temperature Sensor",REAL,RW,"0.00"
"Zone1_Temp1_Sensor.Actual",12219,"Zone 1 - Temperature Sensor 1",REAL,R,"0.00"
"Zone1_Temp1_Sensor.Manual",12220,"Zone 1 - Temperature Sensor 1",REAL,RW,"0.00"
"Zone1_Temp1_Sensor.Select",12221,"Zone 1 - Temperature Sensor 1",BOOL,RW,"0"
"Zone1_Temp1_Sensor.Val",12222,"Zone 1 - Temperature Sensor 1",REAL,RW,"0.00"
"Zone1_Temp2_Sensor.Actual",12223,"Zone 1 - Temperature Sensor 2",REAL,R,"0.00"
"Zone1_Temp2_Sensor.Manual",12224,"Zone 1 - Temperature Sensor 2",REAL,RW,"0.00"
"Zone1_Temp2_Sensor.Select",12225,"Zone 1 - Temperature Sensor 2",BOOL,RW,"0"
"Zone1_Temp2_Sensor.Val",12226,"Zone 1 - Temperature Sensor 2",REAL,RW,"0.00"
"Zone1_Temp_Alarm_Timer",12227,"Remote 1 Room Temperature Alarm Timer",INT,RW,"300"
"Zone1_Temp_High_Alarm_SetPoint",12228,"Zone 1 - Temperature High Alarm Set Point",REAL,RW,"27.00"
"Zone1_Temp_Low_Alarm_SetPoint",12229,"Zone 1 - Temperature Low Alarm Set Point",REAL,RW,"2.00"
"Zone1_Temp_Sensor.Actual",12230,"Zone 1 - Temperature Sensor",REAL,R,"0.00"
"Zone1_Temp_Sensor.Manual",12231,"Zone 1 - Temperature Sensor",REAL,RW,"0.00"
"Zone1_Temp_Sensor.Select",12232,"Zone 1 - Temperature Sensor",BOOL,RW,"0"
"Zone1_Temp_Sensor.Val",12233,"Zone 1 - Temperature Sensor",REAL,RW,"0.00"
"Zone1_Temp_SetPoint",12234,"Zone 1 - Temperature Set Point",REAL,RW,"20.00"
"Zone2_Cool_Heat_Demand_Deadband",12235,"Cooling/Heating Demand not turn on if other is this or greater",REAL,RW,"2.00"
"Zone2_CoolingCoil_LeavingAirTemp_Sensor.Actual",12236,"Zone 2 - Cooling Coil Leaving Air Temperature",REAL,R,"0.00"
"Zone2_CoolingCoil_LeavingAirTemp_Sensor.Manual",12237,"Zone 2 - Cooling Coil Leaving Air Temperature",REAL,RW,"0.00"
"Zone2_CoolingCoil_LeavingAirTemp_Sensor.Select",12238,"Zone 2 - Cooling Coil Leaving Air Temperature",BOOL,RW,"0"
"Zone2_CoolingCoil_LeavingAirTemp_Sensor.Val",12239,"Zone 2 - Cooling Coil Leaving Air Temperature",REAL,RW,"0.00"
"Zone2_Cooling_CompressorLockoutDelay",12240,"Zone 2 - Compressor Lockout Delay",INT,RW,"300"
"Zone2_Cooling_Compressor_Command.Manual",12242,"Zone 2 - Compressor Command",BOOL,RW,"0"
"Zone2_Cooling_Compressor_Command.Select",12243,"Zone 2 - Compressor Command",BOOL,RW,"0"
"Zone2_Cooling_Compressor_Command.Val",12244,"Zone 2 - Compressor Command",BOOL,RW,"0"
"Zone2_Cooling_Compressor_Reset.Manual",12247,"Zone 2 - Compressor Reset Signal",BOOL,RW,"0"
"Zone2_Cooling_Compressor_Reset.Select",12248,"Zone 2 - Compressor Reset Signal",BOOL,RW,"0"
"Zone2_Cooling_Compressor_Reset.Val",12249,"Zone 2 - Compressor Reset Signal",BOOL,R,"0"
"Zone2_Cooling_Compressor_Status.Actual",12250,"Zone 2 - Compressor Status",BOOL,R,"0"
"Zone2_Cooling_Compressor_Status.Manual",12251,"Zone 2 - Compressor Status",BOOL,RW,"0"
"Zone2_Cooling_Compressor_Status.Select",12252,"Zone 2 - Compressor Status",BOOL,RW,"0"
"Zone2_Cooling_Compressor_Status.Val",12253,"Zone 2 - Compressor Status",BOOL,RW,"0"
"Zone2_Cooling_Condenser_Alarm.Actual",12254,"Zone 2 - Condenser Fan Alarm",BOOL,R,"0"
"Zone2_Cooling_Condenser_Alarm.Manual",12255,"Zone 2 - Condenser Fan Alarm",BOOL,RW,"0"
"Zone2_Cooling_Condenser_Alarm.Select",12256,"Zone 2 - Condenser Fan Alarm",BOOL,RW,"0"
"Zone2_Cooling_Condenser_Alarm.Val",12257,"Zone 2 - Condenser Fan Alarm",BOOL,RW,"0"
"Zone2_Cooling_Condenser_AlarmTimer",12258,"Zone 2 - Condenser Fan Alarm Timer",INT,RW,"60"
"Zone2_Cooling_Condenser_ControlSignal.Manual",12260,"Zone 2 - Condenser Fan Control Signal",REAL,RW,"0.00"
"Zone2_Cooling_Condenser_ControlSignal.Select",12261,"Zone 2 - Condenser Fan Control Signal",BOOL,RW,"0"
"Zone2_Cooling_Condenser_ControlSignal.Val",12262,"Zone 2 - Condenser Fan Control Signal",REAL,RW,"0.00"
"Zone2_Cooling_Condenser_ControlSignal_PID.CoolHeatMode",12263,"Zone 2 - Head Pressure/Condenser Fan PID Loop Variables - FALSE: Cooling Mode, TRUE: Heating Mode",BOOL,RW,"0"
"Zone2_Cooling_Condenser_ControlSignal_PID.DeadBand",12264,"Zone 2 - Head Pressure/Condenser Fan PID Loop Variables - Deadband centered on the set point",REAL,RW,"0.00"
"Zone2_Cooling_Condenser_ControlSignal_PID.DirRevMode",12265,"Zone 2 - Head Pressure/Condenser Fan PID Loop Variables - FALSE: Direct Mode, TRUE: Reverse Mode",BOOL,RW,"0"
"Zone2_Cooling_Condenser_ControlSignal_PID.HighLim",12268,"Zone 2 - Head Pressure/Condenser Fan PID Loop Variables - Maximum Output value",REAL,RW,"100.00"
"Zone2_Cooling_Condenser_ControlSignal_PID.ItermSet",12271,"Zone 2 - Head Pressure/Condenser Fan PID Loop Variables - Set Integral term to a specific real value",BOOL,RW,"0"
"Zone2_Cooling_Condenser_ControlSignal_PID.ItermVal",12272,"Zone 2 - Head Pressure/Condenser Fan PID Loop Variables - Integral term value to be set",REAL,RW,"0.00"
"Zone2_Cooling_Condenser_ControlSignal_PID.Kp",12273,"Zone 2 - Head Pressure/Condenser Fan PID Loop Variables - Proportional gain (Kp=0)",REAL,RW,"0.30"
"Zone2_Cooling_Condenser_ControlSignal_PID.LowLim",12274,"Zone 2 - Head Pressure/Condenser Fan PID Loop Variables - Minimum Output value",REAL,RW,"0.00"
"Zone2_Cooling_Condenser_ControlSignal_PID.ManMode",12275,"Zone 2 - Head Pressure/Condenser Fan PID Loop Variables - Enable manual mode",BOOL,RW,"0"
"Zone2_Cooling_Condenser_ControlSignal_PID.ManOut",12276,"Zone 2 - Head Pressure/Condenser Fan PID Loop Variables - Output value in manual mode",REAL,RW,"0.00"
"Zone2_Cooling_Condenser_ControlSignal_PID.Td",12280,"Zone 2 - Head Pressure/Condenser Fan PID Loop Variables - Derivative time expressed in seconds",REAL,RW,"0.00"
"Zone2_Cooling_Condenser_ControlSignal_PID.Ti",12281,"Zone 2 - Head Pressure/Condenser Fan PID Loop Variables - Integral time expressed in seconds",REAL,RW,"10.00"
"Zone2_Cooling_Condenser_Enable.Manual",12283,"Zone 2 - Condenser Fan Enable",BOOL,RW,"0"
"Zone2_Cooling_Condenser_Enable.Select",12284,"Zone 2 - Condenser Fan Enable",BOOL,RW,"0"
"Zone2_Cooling_Condenser_Enable.Val",12285,"Zone 2 - Condenser Fan Enable",BOOL,R,"0"
"Zone2_Cooling_Demand",12287,"Zone 2 - Cooling Demand",REAL,RW,"0.00"
"Zone2_Cooling_Demand_PID.CoolHeatMode",12288,"Zone 2 - Cooling Demand PID Loop - FALSE: Cooling Mode, TRUE: Heating Mode",BOOL,RW,"0"
"Zone2_Cooling_Demand_PID.DeadBand",12289,"Zone 2 - Cooling Demand PID Loop - Deadband centered on the set point",REAL,RW,"0.00"
"Zone2_Cooling_Demand_PID.DirRevMode",12290,"Zone 2 - Cooling Demand PID Loop - FALSE: Direct Mode, TRUE: Reverse Mode",BOOL,RW,"0"
"Zone2_Cooling_Demand_PID.HighLim",12293,"Zone 2 - Cooling Demand PID Loop - Maximum Output value",REAL,RW,"100.00"
"Zone2_Cooling_Demand_PID.ItermSet",12296,"Zone 2 - Cooling Demand PID Loop - Set Integral term to a specific real value",BOOL,RW,"0"
"Zone2_Cooling_Demand_PID.ItermVal",12297,"Zone 2 - Cooling Demand PID Loop - Integral term value to be set",REAL,RW,"0.00"
"Zone2_Cooling_Demand_PID.Kp",12298,"Zone 2 - Cooling Demand PID Loop - Proportional gain (Kp=0)",REAL,RW,"0.30"
"Zone2_Cooling_Demand_PID.LowLim",12299,"Zone 2 - Cooling Demand PID Loop - Minimum Output value",REAL,RW,"0.00"
"Zone2_Cooling_Demand_PID.ManMode",12300,"Zone 2 - Cooling Demand PID Loop - Enable manual mode",BOOL,RW,"0"
"Zone2_Cooling_Demand_PID.ManOut",12301,"Zone 2 - Cooling Demand PID Loop - Output value in manual mode",REAL,RW,"0.00"
"Zone2_Cooling_Demand_PID.Td",12305,"Zone 2 - Cooling Demand PID Loop - Derivative time expressed in seconds",REAL,RW,"0.00"
"Zone2_Cooling_Demand_PID.Ti",12306,"Zone 2 - Cooling Demand PID Loop - Integral time expressed in seconds",REAL,RW,"10.00"
"Zone2_Cooling_HeadPressure_HighAlarm_SetPoint",12307,"Zone 2 - High Head Pressure Alarm Set Point",REAL,RW,"450.00"
"Zone2_Cooling_HeadPressure_Sensor.Actual",12308,"Zone 2 - Head Pressure",REAL,R,"0.00"
"Zone2_Cooling_HeadPressure_Sensor.Manual",12309,"Zone 2 - Head Pressure",REAL,RW,"0.00"
"Zone2_Cooling_HeadPressure_Sensor.Select",12310,"Zone 2 - Head Pressure",BOOL,RW,"0"
"Zone2_Cooling_HeadPressure_Sensor.Val",12311,"Zone 2 - Head Pressure",REAL,RW,"0.00"
"Zone2_Cooling_HeadPressure_SetPoint",12312,"Zone 2 - Head Pressure Set Point (For PID Loop)",REAL,RW,"280.00"
"Zone2_Cooling_LLS_Command.Manual",12314,"Zone 2 - Liquid Line Solenoid Command",BOOL,RW,"0"
"Zone2_Cooling_LLS_Command.Select",12315,"Zone 2 - Liquid Line Solenoid Command",BOOL,RW,"0"
"Zone2_Cooling_LLS_Command.Val",12316,"Zone 2 - Liquid Line Solenoid Command",BOOL,RW,"0"
"Zone2_Cooling_LLS_Lockout_Delay",12317,"Zone 2 - Liquid Line Solenoid Lockout Delay",INT,RW,"300"
"Zone2_Cooling_LLS_Off_SetPoint",12318,"Zone 2 - Liquid Line Solenoid Off Set Point",REAL,RW,"5.00"
"Zone2_Cooling_LLS_On_SetPoint",12319,"Zone 2 - Liquid Line Solenoid On Set Point",REAL,RW,"20.00"
"Zone2_Cooling_LLS_SafetyTimer.AbleToOff",12320,"Zone 2 - Liquid Line Safety Timer - Ready to turn off",BOOL,R,"0"
"Zone2_Cooling_LLS_SafetyTimer.AbleToOn",12321,"Zone 2 - Liquid Line Safety Timer - Ready to turn on",BOOL,R,"0"
"Zone2_Cooling_LLS_SafetyTimer.CntDwnTMinOn",12322,"Zone 2 - Liquid Line Safety Timer - Time until able to stop",UINT,R,"0"
"Zone2_Cooling_LLS_SafetyTimer.CntDwnTSaf",12323,"Zone 2 - Liquid Line Safety Timer - Time until able to start",UINT,R,"0"
"Zone2_Cooling_LLS_SafetyTimer.DevAlrm",12324,"Zone 2 - Liquid Line Safety Timer - Device alarm status, (Emergency Stop)",BOOL,R,"0"
"Zone2_Cooling_LLS_SafetyTimer.DevOn",12325,"Zone 2 - Liquid Line Safety Timer - Device Output",BOOL,R,"0"
"Zone2_Cooling_LLS_SafetyTimer.DevReq",12326,"Zone 2 - Liquid Line Safety Timer - Device Request",BOOL,R,"0"
"Zone2_Cooling_LLS_SafetyTimer.DevStatus",12327,"Zone 2 - Liquid Line Safety Timer - Device Status, to Enable DOut",BOOL,R,"0"
"Zone2_Cooling_LLS_SafetyTimer.En_CntDwnSafT",12328,"Zone 2 - Liquid Line Safety Timer - Enable the block",BOOL,R,"0"
"Zone2_Cooling_LLS_SafetyTimer.FrcdOffByT",12329,"Zone 2 - Liquid Line Safety Timer - Forced Off by MinOffT",BOOL,R,"0"
"Zone2_Cooling_LLS_SafetyTimer.FrcdOnByT",12330,"Zone 2 - Liquid Line Safety Timer - Forced on by MinOnT",BOOL,R,"0"
"Zone2_Cooling_LLS_SafetyTimer.MinOffT",12331,"Zone 2 - Liquid Line Safety Timer - Minimum Off Time",UINT,RW,"60"
"Zone2_Cooling_LLS_SafetyTimer.MinOnOnSameT",12332,"Zone 2 - Liquid Line Safety Timer - Minimum time between two starts",UINT,RW,"60"
"Zone2_Cooling_LLS_SafetyTimer.MinOnT",12333,"Zone 2 - Liquid Line Safety Timer - Minimum On Time",UINT,RW,"60"
"Zone2_Cooling_LLS_SafetyTimer.ResSafT",12334,"Zone 2 - Liquid Line Safety Timer - Reset all safety times",BOOL,R,"0"
"Zone2_Cooling_LowLimit_Jump",12335,"Zone 1 - Cooling Low Limit Jump",BOOL,RW,"1"
"Zone2_Cooling_LowLimit_PID.CoolHeatMode",12336,"Zone 2 - Cooling Coil Low Limit PID - FALSE: Cooling Mode, TRUE: Heating Mode",BOOL,RW,"0"
"Zone2_Cooling_LowLimit_PID.DeadBand",12337,"Zone 2 - Cooling Coil Low Limit PID - Deadband centered on the set point",REAL,RW,"0.00"
"Zone2_Cooling_LowLimit_PID.DirRevMode",12338,"Zone 2 - Cooling Coil Low Limit PID - FALSE: Direct Mode, TRUE: Reverse Mode",BOOL,RW,"0"
"Zone2_Cooling_LowLimit_PID.HighLim",12341,"Zone 2 - Cooling Coil Low Limit PID - Maximum Output value",REAL,RW,"100.00"
"Zone2_Cooling_LowLimit_PID.ItermSet",12344,"Zone 2 - Cooling Coil Low Limit PID - Set Integral term to a specific real value",BOOL,RW,"0"
"Zone2_Cooling_LowLimit_PID.ItermVal",12345,"Zone 2 - Cooling Coil Low Limit PID - Integral term value to be set",REAL,RW,"0.00"
"Zone2_Cooling_LowLimit_PID.Kp",12346,"Zone 2 - Cooling Coil Low Limit PID - Proportional gain (Kp=0)",REAL,RW,"0.30"
"Zone2_Cooling_LowLimit_PID.LowLim",12347,"Zone 2 - Cooling Coil Low Limit PID - Minimum Output value",REAL,RW,"0.00"
"Zone2_Cooling_LowLimit_PID.ManMode",12348,"Zone 2 - Cooling Coil Low Limit PID - Enable manual mode",BOOL,RW,"0"
"Zone2_Cooling_LowLimit_PID.ManOut",12349,"Zone 2 - Cooling Coil Low Limit PID - Output value in manual mode",REAL,RW,"0.00"
"Zone2_Cooling_LowLimit_PID.Td",12353,"Zone 2 - Cooling Coil Low Limit PID - Derivative time expressed in seconds",REAL,RW,"0.00"
"Zone2_Cooling_LowLimit_PID.Ti",12354,"Zone 2 - Cooling Coil Low Limit PID - Integral time expressed in seconds",REAL,RW,"10.00"
"Zone2_Cooling_LowLimit_SetPoint_DX",12355,"Zone 2 - Cooling Coil Low Limit Set Point of Suction Pressure",REAL,RW,"60.00"
"Zone2_Cooling_OilRecovery_OffTimer",12358,"Zone 2 - Oil Recovery Off Timer - Time before recovery turns off (run time)",INT,RW,"300"
"Zone2_Cooling_OilRecovery_OnTimer",12359,"Zone 2 - Oil Recovery On Timer - Time before recovery turns on ",INT,RW,"6"
"Zone2_Cooling_OilRecovery_SetPoint",12360,"Zone 2 - Oil Recorvery Set Point - At below Set Point run On Timer",REAL,RW,"10.00"
"Zone2_Cooling_Signal.Manual",12362,"Zone 2 - Cooling Signal Master",REAL,RW,"0.00"
"Zone2_Cooling_Signal.Select",12363,"Zone 2 - Cooling Signal Master",BOOL,RW,"0"
"Zone2_Cooling_Signal.Val",12364,"Zone 2 - Cooling Signal Master",REAL,R,"0.00"
"Zone2_Cooling_Stage2_Compressor_Command.Manual",12366,"Zone 3 Stage 2 - Stage 2 Compressor Command",BOOL,RW,"0"
